460,Coney Island,1943,Musical film,George Seaton,,https://en.wikipedia.org/wiki/Coney_Island_(1943_film)
461,A Connecticut Yankee,1927,Broadway,Herbert Fields,"Notable song: ""Thou Swell"".",https://en.wikipedia.org/wiki/A_Connecticut_Yankee_(musical)
462,A Connecticut Yankee in King Arthur's Court,1949,Musical film,Edmund Beloin,,https://en.wikipedia.org/wiki/A_Connecticut_Yankee_in_King_Arthur%27s_Court_(1949_film)
463,The Conquering Hero,1961,Broadway,Larry Gelbart,,https://en.wikipedia.org/wiki/The_Conquering_Hero
464,Contact,2000,Broadway,John Weidman,,https://en.wikipedia.org/wiki/Contact_(musical)
465,Conversation Piece,1934,West End,Coward,,https://en.wikipedia.org/wiki/Conversation_Piece_(musical)
466,"The Co-Optimists

+ film (1929)

",1921,West End revue,N/A,,https://en.wikipedia.org/wiki/The_Co-Optimists
467,Copacabana,1947,Musical film,"László Vadnay, Allen Boretz and Howard Harris",,https://en.wikipedia.org/wiki/Copacabana_(1947_film)
468,Copacabana,1994,West End revue,Manilo,,https://en.wikipedia.org/wiki/Copacabana_(musical)
469,Copper and Brass,1957,Broadway,Ellen Violett and Craig,,
470,Corpse Bride,2005,Musical film,"August, Caroline Thompson and Pamela Pettler",,https://en.wikipedia.org/wiki/Corpse_Bride
471,Cotton Patch Gospel,1988,N/A,Tom Key and Russell Treyz,,https://en.wikipedia.org/wiki/Cotton_Patch_Gospel
472,The Count of Luxembourg,1911,West End,Hood and Ross,,https://en.wikipedia.org/wiki/The_Count_of_Luxembourg
473,The Count of Monte Cristo,2009,German musical,Murphy,Twelve select songs are sung in English; contains influences from the 2002 film adaptation of the book.,https://en.wikipedia.org/wiki/The_Count_of_Monte_Cristo_(musical)
474,The Count of Monte Cristo,2016,Broadway,Murphy,American premiere; directed by Marcia Milgrom Dodge.,https://en.wikipedia.org/wiki/The_Count_of_Monte_Cristo_(musical)
475,Count To Ten,2009,Off-Broadway,Blevins and Clary,,
476,Countess Maritza,1924,German musical,Julius Brammer and Alfred Grünwald,,https://en.wikipedia.org/wiki/Countess_Maritza
477,The Court Jester,1956,Musical film,Melvin Frank and Norman Panama,,https://en.wikipedia.org/wiki/The_Court_Jester
478,Cover Girl,1944,Musical film,Virginia Van Upp,,https://en.wikipedia.org/wiki/Cover_Girl_(film)
479,Cowardy Custard,1972,West End revue,Coward,,https://en.wikipedia.org/wiki/Cowardy_Custard
480,Cowboy from Brooklyn,1938,Musical film,Robert Sloane and Louis Pelletier,,https://en.wikipedia.org/wiki/Cowboy_from_Brooklyn
481,Coyote Tales,1998,Off-Broadway,Harnick,,
482,The Cradle Will Rock,1938,Broadway,Blitzstein,,https://en.wikipedia.org/wiki/The_Cradle_Will_Rock
483,Cranks,1956,Broadway revue,N/A,,
484,Crazy for You,1992,Broadway,Ken Ludwig,A revised version of Girl Crazy,https://en.wikipedia.org/wiki/Crazy_for_You_(musical)
485,"Cry-Baby

+ film (1990)

",2007,Broadway,Mark O'Donnell and Thomas Meehan,Based on the 1990 film of the same name.,https://en.wikipedia.org/wiki/Cry-Baby_(musical)
486,Cry for Us All,1970,Broadway,Alfred and Albert Marre,,https://en.wikipedia.org/wiki/Cry_for_Us_All
487,Cuban Love Song,1931,Musical film,C. Gardner Sullivan and Bess Meredyth,,
488,The Curious Case of the Human Being,2016,British Musical,Paul Flynn,,
489,Curley McDimple,1967,Off-Broadway,Dahdah and Mary Boylan,,https://en.wikipedia.org/wiki/Curley_McDimple
490,Curly Top,1935,Musical film,Patterson McNutt and Arthur J. Beckhard,,https://en.wikipedia.org/wiki/Curly_Top_(film)
491,Curtains,2007,Broadway,Rupert Holmes,,https://en.wikipedia.org/wiki/Curtains_(musical)
492,Cyrano,1973,Broadway,Burgess,Based on Anthony Burgess's translation of the Edmond Rostand play Cyrano de Bergerac.,https://en.wikipedia.org/wiki/Cyrano_(musical)
493,Cyrano: The Musical,1993,Broadway,van Dijk,,https://en.wikipedia.org/wiki/Cyrano:_The_Musical
494,Daddy Cool,2006,West End,,,https://en.wikipedia.org/wiki/Daddy_Cool_(musical)
495,Daddy Long Legs,1955,Film,"Phoebe Ephron, Henry Ephron",,https://en.wikipedia.org/wiki/Daddy_Long_Legs_(1955_film)
496,Daddy Long Legs,2009,Off-Broadway,John Caird,,
497,Dames,1934,Film,"Robert Lord, Delmer Daves",,https://en.wikipedia.org/wiki/Dames
498,Dames at Sea,1966,Off-Off-Broadway,"George Haimsohn, Robin Miller",,https://en.wikipedia.org/wiki/Dames_at_Sea
499,Damn Yankees,1955,Broadway,"George Abbott, Douglass Wallop","Based on the novel The Year the Yankees Lost the Pennant by Douglass Wallop. Notable songs: ""Heart"", ""Whatever Lola Wants.""",https://en.wikipedia.org/wiki/Damn_Yankees
500,Dancer in the Dark,2000,Film,Lars von Trier,,https://en.wikipedia.org/wiki/Dancer_in_the_Dark
501,A Damsel in Distress,1937,Film,P. G. Wodehouse,"Based on the novel of the same name by P. G. Wodehouse. Notable song: ""A Foggy Day"".",https://en.wikipedia.org/wiki/A_Damsel_in_Distress_(1937_film)
502,Dance a Little Closer,1983,Broadway,Alan Jay Lerner,Based on the play Idiot's Delight by Robert E. Sherwood.,https://en.wikipedia.org/wiki/Dance_a_Little_Closer
503,The Dance of Life,1929,Film,Benjamin Glazer,,https://en.wikipedia.org/wiki/The_Dance_of_Life
504,Dance of the Vampires,1997,Vienna,Michael Kunze,Based on the film The Fearless Vampire Killers by Roman Polanski.,https://en.wikipedia.org/wiki/Dance_of_the_Vampires
505,Dance with Me,1975,Broadway,Greg Antonacci,,https://en.wikipedia.org/wiki/Dance_with_Me_(musical)
506,Dancin',1978,Broadway,Bob Fosse,,https://en.wikipedia.org/wiki/Dancin%27
507,Dancing Lady,1933,Film,Allen Rivkin and P. J. Wolfson,,https://en.wikipedia.org/wiki/Dancing_Lady
508,The Dancing Years,1939,West End,Ivor Novello,,https://en.wikipedia.org/wiki/The_Dancing_Years
509,Dangerous Games,1989,Broadway,,,
510,Dangerous When Wet,1953,Film,Dorothy Kingsley,,https://en.wikipedia.org/wiki/Dangerous_When_Wet
511,Darby O'Gill and the Little People,1959,Film,Lawrence Edward Watkin,Based on books Darby O'Gill and the Good People and The Ashes of Old Wishes And Other Darby O'Gill Tales by Herminie Templeton Kavanagh,https://en.wikipedia.org/wiki/Darby_O%27Gill_and_the_Little_People
512,Darling Lili,1970,Film,William Peter Blatty and Blake Edwards,,https://en.wikipedia.org/wiki/Darling_Lili
513,Darling of the Day,1968,Broadway,Nunnally Johnson,Based on the novel Buried Alive by Arnold Bennett.,https://en.wikipedia.org/wiki/Darling_of_the_Day_(musical)
514,A Date with Judy,1948,Film,Dorothy Kingsley,Based on the radio series of the same name.,https://en.wikipedia.org/wiki/A_Date_with_Judy_(film)
515,A Day at the Races,1937,Film,"Robert Pirosh, George Seaton, and George Oppenheimer",,https://en.wikipedia.org/wiki/A_Day_at_the_Races_(film)
516,The Day Before Spring,1945,Broadway,Alan Jay Lerner,,https://en.wikipedia.org/wiki/The_Day_Before_Spring
517,A Day in Hollywood / A Night in the Ukraine,1979,West End,Dick Vosburgh,Second act based on the one-act play The Bear by Anton Chekhov.,https://en.wikipedia.org/wiki/A_Day_in_Hollywood_/_A_Night_in_the_Ukraine
518,Dear Evan Hansen,2016,Broadway,Steven Levenson,Winner of 2017 [Tony Award]] for Best Musical,https://en.wikipedia.org/wiki/Dear_Evan_Hansen
519,Dear World,1969,Broadway,Jerome Lawrence and Robert E. Lee,Based on the play The Madwoman of Chaillot by Jean Giraudoux.,https://en.wikipedia.org/wiki/Dear_World
520,Dearest Enemy,1925,Broadway,Herbert Fields,,https://en.wikipedia.org/wiki/Dearest_Enemy
521,Debbie Does Dallas: The Musical,2002,Off-Broadway,Susan L. Schwartz,,https://en.wikipedia.org/wiki/Debbie_Does_Dallas:_The_Musical
522,Deep in My Heart,1954,Film,"Leonard Spigelgass, Elliott Arnold",,https://en.wikipedia.org/wiki/Deep_in_My_Heart_(1954_film)
523,Delicious,1931,Film,"Guy Boltons, Sonya Levien",,https://en.wikipedia.org/wiki/Delicious_(film)
524,Delightfully Dangerous,1945,Film,"Walter DeLeon, Arthur Phillips",,https://en.wikipedia.org/wiki/Delightfully_Dangerous
525,De-Lovely,2004,Film,Jay Cocks,,https://en.wikipedia.org/wiki/De-Lovely
526,Les Demoiselles de Rochefort,1967,Film,Jacques Demy,,https://en.wikipedia.org/wiki/The_Young_Girls_of_Rochefort
527,Departure Lounge,2010,Off West End,,,
528,"The Desert Song

+ film (1929)

",1926,Broadway,"Oscar Hammerstein II, Otto Harbach, and Frank Mandel",,https://en.wikipedia.org/wiki/The_Desert_Song
529,Dessa Rose,2005,Off-Broadway,Lynn Ahrens,Based on the novel of the same name by Sherley Anne Williams.,https://en.wikipedia.org/wiki/Dessa_Rose_(musical)
530,Destry Rides Again,1939,Film,Felix Jackson,Based on the novel of the same name by Max Brand.,https://en.wikipedia.org/wiki/Destry_Rides_Again
531,Destry Rides Again,1959,Broadway,Leonard Gershe,Based on the novel of the same name by George Marshall.,https://en.wikipedia.org/wiki/Destry_Rides_Again_(musical)
532,Devil-May-Care,1929,Film,Richard Schayer,,https://en.wikipedia.org/wiki/Devil-May-Care
533,Diamonds,1984,Off-Broadway,"Bud Abbott, Ralph G. Allen, Roy Blount, Jr., Richard Camp, Jerry L. Crawford, Lou Costello, Lee Eisenberg, Jim Wann, John Lahr, Arthur Masella, Harry Stein, John Weidman, Alan Zweibel",,https://en.wikipedia.org/wiki/Diamonds_(musical)
534,Dick Tracy,1990,Film,"Jim Cash, Jack Epps, Jr.",Based on the comic strip of the same name by Chester Gould.,https://en.wikipedia.org/wiki/Dick_Tracy_(1990_film)
535,Different Times,1972,Broadway,Michael Brown,,https://en.wikipedia.org/wiki/Different_Times_(musical)
536,Dimples,1936,Film,Nat Perrinn and Arthur Sheekman,,https://en.wikipedia.org/wiki/Dimples_(1935_film)
537,Dirty Rotten Scoundrels,2004,Broadway,Jeffrey Lane,Based on the film of the same name by Frank Oz.,https://en.wikipedia.org/wiki/Dirty_Rotten_Scoundrels_(musical)
538,Disco Inferno,2004,West End,,,https://en.wikipedia.org/wiki/Disco_Inferno_(musical)
539,The District Leader,1906,Broadway,Joseph E. Howard,,https://en.wikipedia.org/wiki/The_District_Leader
540,"Divorce Me, Darling!",1965,West End,Sandy Wilson,Sequel to the musical The Boy Friend by Sandy Wilson.,
541,Les Dix Commandements,2000,French musical,Élie Chouraqui and Pascal Obispo,,https://en.wikipedia.org/wiki/Les_Dix_Commandements_(musical)
542,Dixiana,1930,Film,Luther Reed,,https://en.wikipedia.org/wiki/Dixiana_(film)
543,Dixie,1943,Film,"Karl Tunberg, Darrell Ware, Claude Binyon",,https://en.wikipedia.org/wiki/Dixie_(film)
544,Do Black Patent Leather Shoes Really Reflect Up?,1979,Broadway,John R. Powers,,https://en.wikipedia.org/wiki/Do_Black_Patent_Leather_Shoes_Really_Reflect_Up%3F
545,Do I Hear a Waltz?,1965,Broadway,Arthur Laurents,Based on the play The Time of the Cuckoo by Arthur Laurents.,https://en.wikipedia.org/wiki/Do_I_Hear_a_Waltz%3F
546,Do Re Mi,1960,Broadway,Garson Kanin,,https://en.wikipedia.org/wiki/Do_Re_Mi_(musical)
547,Doctor Dolittle,1967,Film,Leslie Bricusse,"Notable song: ""Talk to the Animals"".",https://en.wikipedia.org/wiki/Doctor_Dolittle_(film)
548,Doctor Zhivago,2011,Sydney,Michael Weller,Based on the novel of the same name by Boris Pasternak.,https://en.wikipedia.org/wiki/Doctor_Zhivago_(musical)
549,Dogfight,2012,Off-Broadway,Peter Duchan,Based on the film of the same name by Nancy Savoca.,https://en.wikipedia.org/wiki/Dogfight_(musical)
550,Doll,1940,,Michael Korie,,
551,Doll Face,1945,Film,Harold Buchman,Based on the play The Naked Genius by Gypsy Rose Lee.,https://en.wikipedia.org/wiki/Doll_Face
552,Die Dollarprinzessin,1907,Operetta,Alfred Maria Willner and Fritz Grünbaum,,https://en.wikipedia.org/wiki/Die_Dollarprinzessin
553,A Doll's Life,1982,Broadway,Betty Comden and Adolph Green,Based on the play A Doll's House by Henrik Ibsen.,https://en.wikipedia.org/wiki/A_Doll%27s_Life
554,The Dolly Sisters,1945,Film,John Larkin and Marian Spitzer,,https://en.wikipedia.org/wiki/The_Dolly_Sisters_(film)
555,Donnybrook!,1961,Broadway,Robert E. McEnroe,Based on the film The Quiet Man by John Ford.,https://en.wikipedia.org/wiki/Donnybrook!
556,"Don't Bother Me, I Can't Cope",1971,Broadway,,,https://en.wikipedia.org/wiki/Don%27t_Bother_Me_I_Can%27t_Cope
557,Don't Play Us Cheap,1972,Broadway,Melvin Van Peebles,,https://en.wikipedia.org/wiki/Don%27t_Play_Us_Cheap
558,Doonesbury,1983,Broadway,Garry Trudeau,Based on the comic strip of the same name by Garry Trudeau.,https://en.wikipedia.org/wiki/Doonesbury_(musical)
559,Double or Nothing,1937,Film,"Duke Atteberry, Erwin Gelsey, John Moffitt, Charles Lederer",,https://en.wikipedia.org/wiki/Double_or_Nothing_(1937_film)
560,Double Trouble,1967,Film,Jo Heims,Stars Elvis Presley,https://en.wikipedia.org/wiki/Double_Trouble_(1967_film)
561,Down Argentine Way,1940,Film,"Rian James, Ralph Spence, Karl Tunberg, Karl Tunberg, Darrell Ware",,https://en.wikipedia.org/wiki/Down_Argentine_Way
562,Down to Earth,1947,Film,"Harry Segall, Edwin Blum",Sequel to the film Here Comes Mr. Jordan by Alexander Hall.,https://en.wikipedia.org/wiki/Down_to_Earth_(1947_film)
563,Dr. Seuss' How the Grinch Stole Christmas! The Musical,1994,Broadway,Timothy Mason,Based on the children's story of the same name by Dr. Seuss.,https://en.wikipedia.org/wiki/Dr._Seuss%27_How_the_Grinch_Stole_Christmas!_The_Musical
564,Dracula Entre l'amour et la mort,2006,Quebec,Bruno Pelletier and Richard Ouzounian,,https://en.wikipedia.org/wiki/Dracula_%E2%80%93_Entre_l%27amour_et_la_mort
565,"Dracula, the Musical",2001,Broadway,Black and Hampton,Based on the novel of the same name by Bram Stoker.,https://en.wikipedia.org/wiki/Dracula_the_Musical
566,Dragons,2003,,Harnick,,
567,Drat! The Cat!,1965,Broadway,Levin,"Notable song: ""She Touched Me"".",https://en.wikipedia.org/wiki/Drat!_The_Cat!
568,Dream House,1932,Film,,,
569,Dream True,2004,,Ricky Ian Gordon,,
570,"Dreamgirls

+ film (2006)

",1981,Broadway,Tom Eyen,"Semi-based on The Supremes. Notable song: ""And I Am Telling You I'm Not Going"".",https://en.wikipedia.org/wiki/Dreamgirls
571,Dreams Come True,1936,Film,Donald Bull,,https://en.wikipedia.org/wiki/Dreams_Come_True_(1936_film)
572,Die Drei von der Tankstelle,1930,Film,Franz Schulz and Paul Frank,,https://en.wikipedia.org/wiki/The_Three_from_the_Filling_Station_(1930_film)
573,The Drowsy Chaperone,2006,Broadway,Bob Martin and Don McKellar,,https://en.wikipedia.org/wiki/The_Drowsy_Chaperone
574,Dreamboats and Petticoats,2009,West End,Laurence Marks and Maurice Gran,Based on the compilation album of the same name.,https://en.wikipedia.org/wiki/Dreamboats_and_Petticoats
575,Dr. Horrible's Sing-Along Blog,2008,Web miniseries,"Joss Whedon, Zack Whedon, Maurissa Tancharoen, Jed Whedon",,https://en.wikipedia.org/wiki/Dr._Horrible%27s_Sing-Along_Blog
576,DuBarry Was a Lady,1939,Broadway,Herbert Fields and Buddy DeSylva,"Notable song: ""Friendship.""",https://en.wikipedia.org/wiki/DuBarry_Was_a_Lady
577,The Duchess of Dantzic,1903,London comic opera,Henry Hamilton,Based on the play Madame Sans-Gêne by Victorien Sardou and Émile Moreau.,https://en.wikipedia.org/wiki/The_Duchess_of_Dantzic
578,Duchess of Idaho,1950,Film,"Dorothy Cooper, Jerry Davis, Sid Fields",,https://en.wikipedia.org/wiki/Duchess_of_Idaho
579,Duck Soup,1933,Film,"Harry Ruby, Bert Kalmar, Arthur Sheekman, Nat Perrin",,https://en.wikipedia.org/wiki/Duck_Soup_(1933_film)
580,Dude,1972,Broadway,Gerome Ragni,,https://en.wikipedia.org/wiki/Dude_(musical)
581,Ed Gardner's Duffy's Tavern,1945,Film,Abe Burrows and Matt Brook,Based on the radio series of the same name.,https://en.wikipedia.org/wiki/Duffy%27s_Tavern
582,Dumbo,1941,Film,"Otto Englander, Joe Grant, Dick Huemer","Based on the children story the same name. Notable song: ""Baby Mine"".",https://en.wikipedia.org/wiki/Dumbo
583,Dusty The Original Pop Diva,2005,Australian musical,"John-Michael Howson, David Mitchell, Melvyn Morrow",Jukebox musical based on songs by Dusty Springfield.,https://en.wikipedia.org/wiki/Dusty_%E2%80%93_The_Original_Pop_Diva
584,Eadie Was a Lady,1945,Musical film,Monte Brice,Based on the musical Take a Chance.,https://en.wikipedia.org/wiki/Eadie_Was_a_Lady
585,Ebenezer Scrooge,2015,British Musical,Paul Flynn,,
586,The Earl and the Girl,1903,West End,Seymour Hicks,,https://en.wikipedia.org/wiki/The_Earl_and_the_Girl
587,Earl Carroll Vanities of 1931,1931,Broadway,Ralph Spence and Eddie Welch,,
588,Earl of Ruston,1971,Broadway,Courtney and Courtney,,
589,Early to Bed,1943,Broadway,"Marion, Jr.",,
590,Earth Girls Are Easy,1988,Musical film,"Brown, Charlie Coffey and Terrence E. McNally",,https://en.wikipedia.org/wiki/Earth_Girls_Are_Easy
591,The East Side of Heaven,1939,Musical film,William Conselman and James V. Kern,,
592,Easter Parade,1948,Musical film,"Sidney Sheldon, Frances Goodrich and Albert Hackett",,https://en.wikipedia.org/wiki/Easter_Parade_(film)
593,Easter Rising,2004,Off-Broadway,Isaac Oliver,,https://en.wikipedia.org/wiki/Easter_Rising_(musical)
594,Easy to Love,1953,Musical film,László Vadnay and William Roberts,,https://en.wikipedia.org/wiki/Easy_to_Love_(1953_film)
595,Eating Raoul,1992,Off-Broadway,Paul Bartel and Richard Blackburn,Based on the movie of the same name.,https://en.wikipedia.org/wiki/Eating_Raoul_(musical)
596,Ed Wynn Carnival,1920,Broadway revue,Wynn,,
597,The Eddie Cantor Story,1954,Musical film,"Ted Sherdeman, Sidney Skolsky and Jerome Weidman",,https://en.wikipedia.org/wiki/The_Eddie_Cantor_Story
598,The Eddy Duchin Story,1956,Musical film,Samuel A. Taylor,,https://en.wikipedia.org/wiki/The_Eddy_Duchin_Story
599,The Education of H*Y*M*A*N K*A*P*L*A*N,1968,Broadway,Benjamin Bernard Zavin,,https://en.wikipedia.org/wiki/The_Education_of_H*Y*M*A*N_K*A*P*L*A*N
600,Eileen,1917,Broadway,Blossom,,https://en.wikipedia.org/wiki/Eileen_(musical)
601,Einbrecher,1930,Musical film,Robert Liebmann,,https://en.wikipedia.org/wiki/Burglars_(film)
602,Elegies,2003,Off-Broadway revue,Finn,,https://en.wikipedia.org/wiki/Elegies_(William_Finn)
603,"Elegies for Angels, Punks and Raging Queens",1993,Off-Broadway,Russell,,https://en.wikipedia.org/wiki/Elegies_for_Angels _Punks_and_Raging_Queens
604,Elf,2010,Broadway,Bob Martin and Thomas Meehan,Based on the 2003 Christmas film of the same name.,https://en.wikipedia.org/wiki/Elf_(musical)
605,Elisabeth,1992,Austrian musical,Kunze,Based on the life of Empress Elisabeth of Austria.,https://en.wikipedia.org/wiki/Elisabeth_(musical)
606,Elixier,1997,German musical,Horst Königstein,,https://en.wikipedia.org/wiki/Elixier
607,Elsie,1923,Broadway,Charles W. Bell,Originally entitled A Dangerous Maid.,https://en.wikipedia.org/wiki/A_Dangerous_Maid
608,Emir,2010,Musical film,Jerry Gracio,,https://en.wikipedia.org/wiki/Emir_(film)
609,The Emperor Waltz,1948,Musical film,Billy Wilder and Charles Brackett,,https://en.wikipedia.org/wiki/The_Emperor_Waltz
610,Enchanted,2007,Musical film,Bill Kelly,"Disney film starring Amy Adams, Patrick Dempsey and James Marsden.",https://en.wikipedia.org/wiki/Enchanted_(2007_film)
611,The Enchantress,1911,Broadway,de Gresac and Smith,,
612,Erminie,1885,Off-West End,N/A,,https://en.wikipedia.org/wiki/Erminie
613,Ernest in Love,1960,Off-Broadway,Croswell,,https://en.wikipedia.org/wiki/Ernest_in_Love
614,Eubie!,1978,Broadway revue,N/A,,https://en.wikipedia.org/wiki/Eubie!
615,"Evangeline, or The Belle of Acadia",1874,Broadway,Goodwin,,
616,Evening Primrose,1966,Television musical,James Goldman,,https://en.wikipedia.org/wiki/Evening_Primrose_(musical)
617,An Evening with Beatrice Lillie,1952,Broadway revue,N/A,,
618,An Evening with Max Morath at the Turn of the Century,1969,Off-Broadway revue,N/A,,
619,Ever Green,1930,West End,Benn Levy,,https://en.wikipedia.org/wiki/Ever_Green
620,Every Night at Eight,1935,Musical film,C. Graham Barker and Stanley Garvey,,https://en.wikipedia.org/wiki/Every_Night_at_Eight
621,Everybody Sing,1938,Musical film,"Florence Ryerson, Edgar Allan Woolf and James Gruen",,https://en.wikipedia.org/wiki/Everybody_Sing_(film)
622,Everybody’s Talking About Jamie,2017,West End,MacRae,,
623,Everybody's Welcome,1931,Broadway,Lambert Carroll,,https://en.wikipedia.org/wiki/Everybody%27s_Welcome
624,Everyday Rapture,2009,Broadway,Sherie Rene Scott and Dick Scanlan,,https://en.wikipedia.org/wiki/Everyday_Rapture
625,Everyone Says I Love You,1996,Musical film,Woody Allen,,https://en.wikipedia.org/wiki/Everyone_Says_I_Love_You
626,Everything I Have is Yours,1952,Musical film,Ruth Brooks Flippen and George Wells,,https://en.wikipedia.org/wiki/Everything_I_Have_Is_Yours_(film)
627,Everything Is Rhythm,1936,Musical film,Jack Byrd and Syd Courtenay,,https://en.wikipedia.org/wiki/Everything_Is_Rhythm
628,Evie and the Birdman,2001,Australian musical,Field,,https://en.wikipedia.org/wiki/Evie_and_the_Birdman
629,Evil Dead: The Musical,2003,Canadian musical,Reinblatt,,https://en.wikipedia.org/wiki/Evil_Dead:_The_Musical
630,"Evita

+ film (1996)

",1978,West End,Lloyd Webber and Rice,"Based on Eva Perón. Notable songs: ""Don't Cry for Me, Argentina"" and ""Another Suitcase in Another Hall"". An additional song, ""You Must Love Me"", was added to the film.",https://en.wikipedia.org/wiki/Evita_(musical)
631,Falsettoland,1990,Off-Broadway,James Lapine,Later become half of Falsettos.,https://en.wikipedia.org/wiki/Falsettoland
632,Falsettos,1992,Broadway,James Lapine and Finn,,https://en.wikipedia.org/wiki/Falsettos
633,"Fame

+ film (1980)
+ film (2009)

",1988,Off-Broadway,Jose Fernandez,Based on the 1980 film version.,https://en.wikipedia.org/wiki/Fame_(musical)
634,Fancy Nancy the Musical,2012,Off-Broadway,DiLallo,,https://en.wikipedia.org/wiki/Fancy_Nancy_the_Musical
635,Fanny,1954,Broadway,S. N. Behrman and Joshua Logan,,https://en.wikipedia.org/wiki/Fanny_(musical)
636,The Fantasticks,1960,Off-Broadway,Jones,"Notable songs: ""Try to Remember"" and ""Soon It's Gonna Rain"".",https://en.wikipedia.org/wiki/The_Fantasticks
637,Fellowship!,2004,Off-Broadway,Kelly Holden-Bashar and Joel McCrary,A Tolkien parody.,https://en.wikipedia.org/wiki/Fellowship!
638,Fiddler on the Roof,1964,Broadway,Joseph Stein,"Notable songs: ""Tradition"", ""If I Were a Rich Man"" and ""Matchmaker, Matchmaker"".",https://en.wikipedia.org/wiki/Fiddler_on_the_Roof
639,The Fields of Ambrosia,1996,Canadian musical,Higgins,Based on the 1970 film The Traveling Executioner.,https://en.wikipedia.org/wiki/The_Fields_of_Ambrosia
640,Finding Nemo The Musical,2007,Disney musical,Peter Brosius,,https://en.wikipedia.org/wiki/Finding_Nemo-The_Musical
641,Fings Ain't Wot They Used T'Be,1959,West End,Frank Norman,,https://en.wikipedia.org/wiki/Fings_Ain%27t_Wot_They_Used_T%27Be
642,Finian's Rainbow,1947,Broadway,Harburg and Fred Saidy,"Notable songs: ""How are Things in Glocca Morra?"" and ""Old Devil Moon"".",https://en.wikipedia.org/wiki/Finian%27s_Rainbow
643,Fiorello!,1959,Broadway,Jerome Weidman and George Abbott,"Notable song: ""Little Tin Box"".",https://en.wikipedia.org/wiki/Fiorello!
644,First Date,2013,Broadway,Austin Winsberg,,https://en.wikipedia.org/wiki/First_Date_(musical)
645,First Impressions,1959,Broadway,Abe Burrows,Based on Jane Austen's novel Pride and Prejudice.,https://en.wikipedia.org/wiki/First_Impressions_(musical)
646,First Lady Suite,1993,Off-Broadway,,,https://en.wikipedia.org/wiki/First_Lady_Suite
647,Five Guys Named Moe,1990,West End,Clarke Peters,,https://en.wikipedia.org/wiki/Five_Guys_Named_Moe
648,The Five O'Clock Girl,1928,Broadway,Guy Bolton and Fred Thompson,,https://en.wikipedia.org/wiki/The_Five_O%27Clock_Girl
649,The Fix,1997,West End,John Dempsey,,https://en.wikipedia.org/wiki/The_Fix_(musical)
650,Flahooley,1951,Broadway,Harburg and Fred Saidy,,https://en.wikipedia.org/wiki/Flahooley
651,Flashdance the Musical,2008,West End,Tom Hedley and Cary,Based on the film Flashdance,https://en.wikipedia.org/wiki/Flashdance_the_Musical
652,Flora the Red Menace,1965,Broadway,George Abbott and Robert W. Russell,Noted for Broadway debut of Liza Minnelli.,https://en.wikipedia.org/wiki/Flora_the_Red_Menace
653,Florodora,1899,West End,Owen Hall,,https://en.wikipedia.org/wiki/Florodora
654,"Flower Drum Song

+ film (1961)

",1958,Broadway,Hammerstein II and Joseph Fields,"Notable songs: ""I Enjoy Being a Girl"" and ""Love, Look Away"".",https://en.wikipedia.org/wiki/Flower_Drum_Song
655,Floyd Collins,1996,Off-Broadway,Landau,,https://en.wikipedia.org/wiki/Floyd_Collins_(musical)
656,Flying High,1930,Broadway,"Brown, DeSylva, and John McGowan",,https://en.wikipedia.org/wiki/Flying_High_(musical)
657,Follies,1971,Broadway,James Goldman,"Notable songs: ""Broadway Baby"", ""I'm Still Here"" and ""Losing My Mind"".",https://en.wikipedia.org/wiki/Follies
658,Follow That Girl,1960,West End,Slade and Reynolds,,https://en.wikipedia.org/wiki/Follow_That_Girl
659,Follow the Boys,1963,Musical film,Lou Breslow and Gertrude Purcell,,https://en.wikipedia.org/wiki/Follow_the_Boys
660,Follow the Girls,1944,Broadway,Guy Bolton and Fred Thompson,,https://en.wikipedia.org/wiki/Follow_the_Girls
661,Follow Thru,1929,Broadway,DeSylva and Lawrence Schwab,,https://en.wikipedia.org/wiki/Follow_Thru_(musical)
662,"Footloose

+ film (1984)
+ film (2011)

",1998,Broadway,Pitchford and Walter Bobbie,Based on the 1984 film version.,https://en.wikipedia.org/wiki/Footloose_(musical)
663,Forever Plaid,1990,Off-Broadway,Stuart Ross,,https://en.wikipedia.org/wiki/Forever_Plaid
664,Forbidden Zone,1980,Musical film,Richard Elfman,,https://en.wikipedia.org/wiki/Forbidden_Zone
665,Forbidden Broadway,1982,Off-Broadway revue,Alessandrini,,https://en.wikipedia.org/wiki/Forbidden_Broadway
666,Fosse,1999,Broadway revue,N/A,,https://en.wikipedia.org/wiki/Fosse
667,The Four Musketeers,1967,West End,Michael Pertwee,,https://en.wikipedia.org/wiki/The_Four_Musketeers_(musical)
668,Foxes: The Musical,2018,Australian Musical,Rachel Pengilly,,https://en.wikipedia.org/w/index.php?title=Foxes:_The_Musical&action=edit&redlink=1
669,Foxy,1964,Broadway,Ian McLellan Hunter and Ring Lardner Jr.,Based on Ben Jonson's play Volpone.,https://en.wikipedia.org/wiki/Foxy_(musical)
670,Frankenstein A New Musical,2007,Off-Broadway,Jackson and Gary P Cohen,,https://en.wikipedia.org/wiki/Frankenstein_%E2%80%93_A_New_Musical
671,Free as Air,1957,West End,Reynolds and Slade,,https://en.wikipedia.org/wiki/Free_as_Air
